Ermelo,Gelderland,5.666666666666667,232.28333333333333,27270
Etten-Leur,Noord-Brabant,4.636111111111111,231.57111111111112,44124
Geertruidenberg,Noord-Brabant,4.85,231.7,21951
Geldrop-Mierlo,Noord-Brabant,5.55,231.41666666666666,40163
Gemert-Bakel,Noord-Brabant,5.718888888888889,231.5311111111111,31078
Gennep,Limburg,5.966666666666667,231.68333333333334,17221
Gilze en Rijen,Noord-Brabant,4.933055555555556,231.5611111111111,26509
Goeree-Overflakkee,Zuid-Holland,4.116666666666666,231.75,51054
Goes,Zeeland,3.8333333333333335,231.51666666666665,38998
Goirle,Noord-Brabant,5.066944444444444,231.51999999999998,24003
Gooise Meren,Noord-Holland,5.166666666666667,232.26666666666665,58885
Gorinchem,Zuid-Holland,4.966666666666667,231.83333333333334,37635
Gouda,Zuid-Holland,4.7,232.01666666666665,74165
Groningen,Groningen,6.5680077,53.2190652,234950
Gulpen-Wittem,Limburg,5.898055555555555,230.8161111111111,14162
Haaksbergen,Overijssel,6.733333333333333,232.15,24278
Haarlem,Noord-Holland,4.633333333333333,232.38333333333333,162906
Haarlemmermeer,Noord-Holland,4.683333333333334,232.31666666666666,159346
Halderberge,Noord-Brabant,4.516944444444444,231.58694444444444,30771
Hardenberg,Overijssel,6.6,232.56666666666666,61841
Harderwijk,Gelderland,5.616666666666667,232.35,48839
Hardinxveld-Giessendam,Zuid-Holland,4.833333333333333,231.83333333333334,18510
Harlingen,Friesland,5.683333333333334,233.3,15903
Hattem,Gelderland,6.066666666666666,232.48333333333335,12304
Heemskerk,Noord-Holland,4.666666666666667,232.51666666666665,39143
Heemstede,Noord-Holland,4.616666666666667,232.35,27563
Heerde,Gelderland,6.05,232.4,19010
Heerenveen,Friesland,6.05,232.96666666666667,51136
Heerlen,Limburg,5.983333333333333,230.88333333333333,86845
Heeze-Leende,Noord-Brabant,5.558055555555556,231.36694444444444,16496
Heiloo,Noord-Holland,4.701944444444445,232.6011111111111,24410
Hellendoorn,Overijssel,6.45,232.35,35987
Helmond,Noord-Brabant,5.65,231.48333333333335,93476
Hendrik-Ido-Ambacht,Zuid-Holland,4.633333333333333,231.85,31720
Hengelo,Overijssel,6.783333333333333,232.26666666666665,81463
s-Hertogenbosch,Noord-Brabant,5.3,231.68333333333334,156599
Het Hogeland,Groningen,6.666666666666667,233.4,48006
Heumen,Gelderland,5.866666666666667,231.78333333333333,17021
Heusden,Noord-Brabant,5.166666666666667,231.7,45559
Hillegom,Zuid-Holland,4.583333333333333,232.3,22307
Hilvarenbeek,Noord-Brabant,5.1369444444444445,231.48611111111111,15821
Hilversum,Noord-Holland,5.183333333333334,232.21666666666667,91799
Hoeksche Waard,Zuid-Holland,4.466666666666667,231.76666666666665,88742
Hof van Twente,Overijssel,6.7,232.25,35078
Hollands Kroon,Noord-Holland,4.816666666666666,232.88333333333333,48731
Hoogeveen,Drenthe,6.466666666666667,232.06666666666666,55927
Hoorn,Noord-Holland,5.05,232.63333333333333,74331
Horst aan de Maas,Limburg,6.106111111111111,231.43694444444444,43054
Houten,Utrecht,5.166666666666667,232.03333333333333,50301
Huizen,Noord-Holland,5.253055555555555,232.29888888888888,40945
Hulst,Zeeland,4.05,231.31666666666666,27523
IJsselstein,Utrecht,5.05,232.01666666666665,33436
Kaag en Braassem,Zuid-Holland,4.631111111111111,232.20305555555555,27931
Kampen,Overijssel,5.9,232.55,54846
Kapelle,Zeeland,3.95,231.5,13011
Katwijk,Zuid-Holland,4.4,232.2,66081
Kerkrade,Limburg,6.066666666666666,230.86666666666667,45233
Koggenland,Noord-Holland,4.95,232.63333333333333,23010
Krimpen aan den IJssel,Zuid-Holland,4.6,231.91666666666666,29425
Krimpenerwaard,Zuid-Holland,4.783333333333333,231.98333333333335,57106
Laarbeek,Noord-Brabant,5.616666666666667,231.51666666666665,22954
Land van Cuijk,Noord-Brabant,5.866666666666667,231.66666666666666,90707
Landgraaf,Limburg,6.03,230.90805555555556,37066
Landsmeer,Noord-Holland,4.913611111111112,232.42916666666667,11555
Lansingerland,Zuid-Holland,4.5,232.0,64129
Laren,Noord-Holland,5.2316666666666665,232.25444444444446,11563
Leeuwarden,Friesland,5.783333333333333,233.2,125542
Leiden,Zuid-Holland,4.483333333333333,232.15,125167
Leiderdorp,Zuid-Holland,4.533333333333333,232.15,27477
Leidschendam-Voorburg,Zuid-Holland,4.4,232.08333333333334,76642
Lelystad,Flevoland,5.466666666666667,232.5,81208
Leudal,Limburg,5.9,231.25,35948
Leusden,Utrecht,5.416666666666667,232.13333333333333,30712
Lingewaard,Gelderland,5.9,231.9,46988
Lisse,Zuid-Holland,4.55,232.25,23000
Lochem,Gelderland,6.4,232.15,34096
Loon op Zand,Noord-Brabant,5.076111111111111,231.62805555555556,23794
Lopik,Utrecht,51.983333333333334,184.95,14517
Losser,Overijssel,7.0,232.25,23106
Maasdriel,Gelderland,5.333333333333333,231.76666666666665,25531
Maasgouw,Limburg,5.883333333333333,231.15,24036
Maashorst,Noord-Brabant,5.62,231.69,58384
Maassluis,Zuid-Holland,4.25,231.93333333333334,34328
Maastricht,Limburg,5.683333333333334,230.85,121151
Medemblik,Noord-Holland,5.120833333333333,232.77444444444444,45437
Meerssen,Limburg,5.751944444444445,230.88611111111112,18556
Meierijstad,Noord-Brabant,5.483333333333333,231.58333333333334,82672
Meppel,Drenthe,6.183333333333334,232.7,34779
Middelburg,Zeeland,3.6166666666666667,231.5,49214
Midden-Delfland,Zuid-Holland,4.3,231.96666666666667,19465
Moerdijk,Noord-Brabant,4.533055555555555,231.655,37298
Molenlanden,Zuid-Holland,4.8,231.85,44660
Montferland,Gelderland,6.15,231.93333333333334,36348
Montfoort,Utrecht,4.95,232.03333333333333,13817
Mook en Middelaar,Limburg,5.881944444444445,231.75305555555556,7989
Neder-Betuwe,Gelderland,5.633333333333333,231.93333333333334,25061
Nederweert,Limburg,5.75,231.28333333333333,17320
Nieuwegein,Utrecht,5.091944444444444,232.0311111111111,64534
Nieuwkoop,Zuid-Holland,4.8,232.15,29297
Nijkerk,Gelderland,5.483333333333333,232.2,44360
Nijmegen,Gelderland,5.866666666666667,231.83333333333334,179100
Nissewaard,Zuid-Holland,4.3,231.83333333333334,86292
Noardeast-Fryslân,Friesland,5.983333333333333,233.31666666666666,45601
Noord-Beveland,Zeeland,3.7333333333333334,231.58333333333334,7668
Noordenveld,Drenthe,6.416666666666667,233.13333333333333,31295
Noordoostpolder,Flevoland,5.7,232.71666666666667,48119
Noordwijk,Zuid-Holland,4.433333333333334,232.25,44365
Nuenen,Noord-Brabant,5.526111111111111,231.48694444444445,23814
Nunspeet,Gelderland,5.783333333333333,232.33333333333334,28209
Oegstgeest,Zuid-Holland,4.466666666666667,232.18333333333334,25485
Oirschot,Noord-Brabant,5.313055555555556,231.505,19076
Oisterwijk,Noord-Brabant,5.2,231.58305555555557,32549
Oldambt,Groningen,7.083333333333333,233.2,38528
Oldebroek,Gelderland,5.916666666666667,232.46666666666667,23933
Oldenzaal,Overijssel,6.916666666666667,232.3,31788
Olst-Wijhe,Overijssel,6.1,232.33333333333334,18535
Ommen,Overijssel,6.416666666666667,232.51666666666665,18450
Oost Gelre,Gelderland,6.583333333333333,231.98333333333335,29622
Oosterhout,Noord-Brabant,4.85,231.65,56596
Ooststellingwerf,Friesland,6.283333333333333,233.0,25687
Oostzaan,Noord-Holland,4.8788888888888895,232.4411111111111,9639
Opmeer,Noord-Holland,4.966666666666667,232.7,12088
Opsterland,Friesland,6.133333333333334,233.08333333333334,29787
Oss,Noord-Brabant,5.516666666666667,231.75,93401
Oude IJsselstreek,Gelderland,6.383333333333334,231.86666666666667,39365
Ouder-Amstel,Noord-Holland,4.911944444444445,232.2911111111111,14208
Oudewater,Utrecht,4.86888888888889,232.02694444444444,10178
Overbetuwe,Gelderland,5.85,231.86666666666667,48274
Papendrecht,Zuid-Holland,4.7,231.83333333333334,32174
Peel en Maas,Limburg,5.983333333333333,231.31666666666666,44381
Pekela,Groningen,7.0,233.1,12186
Pijnacker-Nootdorp,Zuid-Holland,4.416666666666667,232.01666666666665,56652
Purmerend,Noord-Holland,4.950277777777778,232.5,92412
Putten,Gelderland,5.583333333333333,232.23333333333335,24602
Raalte,Overijssel,6.283333333333333,232.4,38141
Reimerswaal,Zeeland,4.016666666666667,231.45,22909
Renkum,Gelderland,5.85,231.98333333333335,31322
Renswoude,Utrecht,5.541111111111111,232.0738888888889,5651
Reusel-De Mierden,Noord-Brabant,5.163055555555556,231.36194444444445,13282
Rheden,Gelderland,6.033333333333333,232.0,43476
Rhenen,Utrecht,5.566666666666666,231.95,20264
Ridderkerk,Zuid-Holland,4.6,231.86666666666667,47071
Rijssen-Holten,Overijssel,6.516666666666667,232.3,38230
Rijswijk,Zuid-Holland,4.316666666666666,232.0338888888889,57096
Roerdalen,Limburg,6.0,231.13333333333333,20553
Roermond,Limburg,5.983333333333333,231.2,59142
Roosendaal,Noord-Brabant,4.466666666666667,231.53333333333333,77182
Rotterdam,Zuid-Holland,4.416666666666667,231.95,655468
Rozendaal,Gelderland,5.966666666666667,232.0,1756
Rucphen,Noord-Brabant,4.56,231.53194444444443,23333
Schagen,Noord-Holland,4.75,232.78333333333333,46834
Scherpenzeel,Gelderland,5.483333333333333,232.08333333333334,10308
Schiedam,Zuid-Holland,4.4,231.91666666666666,79745
Schiermonnikoog,Friesland,6.15,233.46666666666667,944
Schouwen-Duiveland,Zeeland,3.8833333333333333,231.66666666666666,34148
Simpelveld,Limburg,5.916666666666667,230.88333333333333,10441
Sint-Michielsgestel,Noord-Brabant,5.358888888888888,231.64305555555555,29703
Sittard-Geleen,Limburg,5.85,231.0,91760
Sliedrecht,Zuid-Holland,4.766666666666667,231.81666666666666,25926
Sluis,Zeeland,3.5,231.33333333333334,23147
Smallingerland,Friesland,6.166666666666667,233.16666666666666,55863
Soest,Utrecht,5.283333333333333,232.18333333333334,47126
Someren,Noord-Brabant,5.7,231.38333333333333,19709
Son en Breugel,Noord-Brabant,5.501944444444445,231.51611111111112,17773
Stadskanaal,Groningen,6.95,232.98333333333335,31928
Staphorst,Overijssel,6.2,232.63333333333333,17276
Stede Broec,Noord-Holland,5.2250000000000005,232.70111111111112,21944
Steenbergen,Noord-Brabant,4.316666666666666,231.58333333333334,24336
Steenwijkerland,Overijssel,6.116666666666666,232.78333333333333,44767
Stein,Limburg,5.765,230.96805555555557,24806
Stichtse Vecht,Utrecht,5.0,232.2,65235
Súdwest-Fryslân,Friesland,5.543888888888889,233.0,90331
Terneuzen,Zeeland,3.8333333333333335,231.3,54555
Terschelling,Friesland,5.35,233.4,4960
Texel,Noord-Holland,4.8,233.06666666666666,13687
Teylingen,Zuid-Holland,4.5,232.21666666666667,37941
Tholen,Zeeland,4.116666666666666,231.58333333333334,26425
Tiel,Gelderland,5.433333333333334,231.88333333333333,42291
Tilburg,Noord-Brabant,5.083333333333333,231.55,224702
Tubbergen,Overijssel,6.766666666666667,232.4,21367
Twenterand,Overijssel,6.616666666666667,232.4,33708
Tynaarlo,Drenthe,6.566666666666666,233.06666666666666,34256
Tietjerksteradeel,Friesland,5.983333333333333,233.18333333333334,32322
Uitgeest,Noord-Holland,4.71,232.5288888888889,13556
Uithoorn,Noord-Holland,4.825,232.24194444444444,31007
Urk,Flevoland,5.6,232.65,21467
Utrecht,Utrecht,5.1214201,52.0907374,361699
Vaals,Limburg,6.018055555555556,230.76944444444445,10113
Valkenburg aan de Geul,Limburg,5.817222222222222,230.87722222222223,16159
Valkenswaard,Noord-Brabant,5.466666666666667,231.35,31251
Veendam,Groningen,6.866666666666667,233.1,27441
Veenendaal,Utrecht,5.55,232.01666666666665,67748
Veere,Zeeland,3.533333333333333,231.55,21838
Veldhoven,Noord-Brabant,5.4,231.4,45839
Velsen,Noord-Holland,4.616666666666667,232.46666666666667,68507
Venlo,Limburg,6.166666666666667,231.36666666666667,102176
Venray,Limburg,5.966666666666667,231.53333333333333,43997
Vijfheerenlanden,Utrecht,5.066666666666666,231.93333333333334,58889
Vlaardingen,Zuid-Holland,4.35,231.91666666666666,74118
Vlieland,Friesland,5.1,233.46666666666667,1195
Vlissingen,Zuid-Holland,3.5833333333333335,231.45,44585
Voerendaal,Limburg,5.916666666666667,230.88333333333333,12408
Voorne aan Zee,Zuid-Holland,4.066666666666666,231.86666666666667,73238
Voorschoten,Zuid-Holland,4.433333333333334,232.11666666666667,25569
Voorst,Gelderland,6.083333333333333,232.23333333333335,24991
Vught,Noord-Brabant,5.283333333333333,231.65,31828
Waadhoeke,Friesland,5.533333333333333,233.18333333333334,46344
Waalre,Noord-Brabant,5.446111111111112,231.38694444444445,17677
Waalwijk,Noord-Brabant,5.1,231.7,49325
Waddinxveen,Zuid-Holland,4.633333333333333,232.03333333333333,31382
Wageningen,Gelderland,5.666666666666667,231.96666666666667,39923
Wassenaar,Zuid-Holland,4.383333333333334,232.15,27215
Waterland,Noord-Holland,5.02,232.45111111111112,17308
Weert,Limburg,5.7,231.25,50362
West Betuwe,Gelderland,5.283333333333333,231.88333333333333,52010
West Maas en Waal,Gelderland,5.516666666666667,231.88333333333333,19674
Westerveld,Drenthe,6.233333333333333,232.76666666666665,19844
Westervoort,Gelderland,5.966666666666667,231.95,14943
Westerwolde,Groningen,7.120555555555555,233.09833333333333,26701
Westland,Zuid-Holland,4.216666666666667,232.0,112559
Weststellingwerf,Friesland,6.0,232.88333333333333,26280
Wierden,Overijssel,6.583333333333333,232.35,24677
Wijchen,Gelderland,5.716666666666667,231.8,41319
Wijdemeren,Noord-Holland,5.1,232.21666666666667,24491
Wijk bij Duurstede,Utrecht,5.333333333333333,231.98333333333335,23917
Winterswijk,Gelderland,6.716666666666667,231.96666666666667,29166
Woensdrecht,Noord-Brabant,4.3,231.43333333333334,22097
Woerden,Utrecht,4.883333333333333,232.08333333333334,52918
Wormerland,Noord-Holland,4.871111111111111,232.5088888888889,16403
Woudenberg,Utrecht,5.4,232.06666666666666,13901
Zaanstad,Noord-Holland,4.783333333333333,232.46666666666667,157215
Zaltbommel,Gelderland,5.25,231.81666666666666,29982
Zandvoort,Noord-Holland,4.866666666666667,232.61666666666667,17142
Zeewolde,Flevoland,5.533333333333333,232.33333333333334,23417
Zeist,Utrecht,5.233333333333333,232.08333333333334,66046
Zevenaar,Gelderland,6.083333333333333,231.91666666666666,44689
Zoetermeer,Zuid-Holland,4.5,232.05,125867
Zoeterwoude,Zuid-Holland,4.506111111111111,232.11388888888888,9302
Zuidplas,Zuid-Holland,4.616666666666667,232.01666666666665,45835
Zundert,Noord-Brabant,4.66,231.47,22210
Zutphen,Gelderland,6.2,232.13333333333333,48299
Zwartewaterland,Overijssel,6.083333333333333,232.58333333333334,23042
Zwijndrecht,Zuid-Holland,4.65,231.81666666666666,44741
Zwolle,Overijssel,6.083333333333333,232.51666666666665,130668
